filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
DasaNilupul.mp3,0.25602573271217816,0.011456247419118881,1787.3049600836162,828.7608153294444,2521.3579276643427,0.17645628423804782,-531.1885768151399,80.34685935855558,-61.13294213835253,-15.166310684606131,33.3501292808586,-13.798099033322677,-17.525261629802166,16.62069028923713,-1.8205175609370225,-14.10049311485781,9.516780645037683,2.6279283786918777,-12.483015819006507,5.267768658611825,7.010137451655001,-10.096945589841985,-0.5026533814781319,7.01488561826864,-9.015862180467812,-7.098168484353104,kapuge
DetholaNokeeDe.mp3,0.23623294169487363,0.029821543022990227,1896.2957714750064,1299.1171696194058,3045.937446765218,0.15287491482434887,-439.05903896201255,60.799760630697115,-36.389792797331275,22.311846912345914,-7.441115453081484,-5.540729262396788,1.7361818822457007,-4.009453676441968,-7.028085982194866,8.053088464546134,0.22015306429305093,2.204011145804582,1.82629993626155,-2.329850664172748,5.131067834346396,-2.414307020425614,1.5727054479834843,-2.5257251554177014,-4.296355479671383,0.09848489132180108,kapuge
NaabaraGoyamta.mp3,0.24243926989931533,0.015825975686311722,1365.1255431764716,827.1357620684859,2121.087078951769,0.12483505267167062,-517.0716205400174,103.49035100170913,-25.264627948238978,-17.63888425137475,14.03219863320695,-8.181607809867499,-8.724942327894313,7.281401482778149,-7.42738728823303,-9.840277339298305,7.661200764140033,-3.001942742701246,-14.876327368151083,2.68787005941903,6.451402850355007,-7.8457321238948365,-2.436194280254209,4.173123788838573,-6.606987472501147,-6.866895263187362,kapuge
NindaNathiRaye.mp3,0.24673214772677216,0.035663701593875885,2914.56582330125,1602.5722967400195,4553.865448465871,0.24690106007683435,-419.93332466836466,18.200769407462978,-46.23332084502101,50.29915927868004,-13.30581982576908,7.088034869692146,-11.18088633921212,-1.718159267924996,-4.702543979002925,5.84851023352206,-2.8698394950511243,-6.379588276887053,1.905866998821362,-7.192693939579493,3.1463502354028723,-7.754968672105768,7.628187450731157,2.3591890663386788,-6.116617166077499,1.9205592421989761,kapuge
KawuluPiyanpath.mp3,0.22625874713799435,0.009877411648631096,1166.7600429878955,1309.0607572207034,2053.2486456564525,0.06638715492178655,-514.5957391151312,59.87623164054566,15.581834568678618,9.695597193898717,-3.1365337108759768,0.028834935731313363,1.2052301814703998,-5.109072947172199,-0.20177839268351377,0.6572976910278197,0.02719834936004157,0.118215514707686,0.15701798534451467,-0.24747133277964387,-0.8225055932364835,2.4712272043837693,1.1646551992657894,0.4137914366327165,1.3540961322891276,-1.704389397498831,kasun
MalMitak.mp3,0.24463082101963166,0.0177212692797184,1988.5211440828937,1525.8975345731105,3510.153806210857,0.14189338746136537,-465.54800066917005,45.28334646065987,-11.702571153245438,35.666010592730984,-2.354413607437084,8.659028645128169,4.193824418346859,-6.146106510988219,7.4476521206667945,-8.795539750970363,1.3847456244459442,-0.23875495004493438,-1.8773173907463456,4.936008047486384,-4.96477635261624,5.432356592395788,1.0716397545150211,-2.365128412644005,3.407839770312683,-2.2385294996255953,kasun
Pamawee.mp3,0.22250827257077055,0.03640267997980118,2699.4836688398327,1767.2333567543897,4652.830198305679,0.21210439581620066,-410.84031043976677,26.27405743574533,-26.034411300022608,29.27355122075736,-25.374331952133883,15.17074046757783,-17.536913514016597,0.8222802245221953,-9.822484561910358,-1.9247275667240014,1.1018663919308234,-5.199018042209912,8.33857439813137,-4.179592423866093,1.5061876218170094,-3.85769909363032,4.245237485072087,1.1140021588058673,0.1771862775440779,-1.507861779805306,kasun
SulangaObada.mp3,0.23127774734508585,0.017939329147338867,2001.1145639036588,1557.1388374482299,3522.059952585321,0.14341414602179275,-436.03769428068534,38.89246614162013,-7.311044728825617,18.648714147622314,-8.181872527524085,2.72523818470144,5.6556945083305745,-6.256061056403184,0.02791338127271593,-5.037357031706667,3.1129143715509136,2.2869095604104253,0.6063327168786545,3.0534371778268743,-3.543532243520837,2.4213680847849215,-0.09390502617436691,-1.0413891129616968,1.5822017735718115,-2.338494097643835,kasun
GeeyakWiya.mp3,0.2508510800468745,0.025088952854275703,2993.984615458172,1855.7375879729557,4998.84495856659,0.2405563387321651,-423.3037238000554,21.37488255515653,-20.855484800701824,41.94246148331619,-30.08169433442509,8.376311833152592,-15.658588022922672,9.13348655871112,-4.262476002079281,-0.19291817747250697,-5.532455881987341,-10.840986147205482,1.6581340119487942,-6.191352157324434,4.159830212025875,-8.22961959520144,3.9565970424936627,-1.7628646035834277,1.15300050380362,0.4903788708089499,malani
HiruAwaraGosin.mp3,0.23823798036125313,0.01887848787009716,1840.6342095405441,1113.758021072851,2955.7227048006926,0.14711449363014914,-473.46566452535797,67.413694667268,-38.018634809269216,31.81570236073314,5.420671244829836,-20.920904293503956,12.713635883381981,-1.3913139130042138,-4.241048911684888,1.803708099466939,-10.419364624695973,-4.6167931209843385,-1.653967020571459,-2.6350067374587893,-1.3343529540072794,-4.475611260288009,-1.1295336597959038,-1.855036533680992,-2.7457893522865082,0.04432702263702257,malani
